"date","type","total_occurence","total_fatality","average_fatality","location","year"
"30-OCT-1959","Douglas C-47A (DC-3)",627,2964,4.73,"Bucks Elbow ...","1959"
"24-DEC-1959","Douglas C-47A (DC-3)",627,2964,4.73,"Palembang","1959"
"31-DEC-1959","Douglas C-47A (DC-3)",627,2964,4.73,"San Jose de ...","1959"
"03-JAN-1960","Douglas C-47A (DC-3)",627,2964,4.73,"Taksing","1960"
"25-FEB-1960","Douglas C-47A (DC-3)",627,2964,4.73,"Rio de Janei...","1960"
"??-FEB-1960","Douglas C-47A (DC-3)",627,2964,4.73,"","1960"
"14-JUL-1960","Douglas C-47A (DC-3)",627,2964,4.73,"Mindanao","1960"
"15-JUL-1960","Douglas C-47A (DC-3)",627,2964,4.73,"Jimma","1960"
"05-NOV-1960","Douglas C-47A (DC-3)",627,2964,4.73,"Bhairawa Air...","1960"
"12-DEC-1960","Douglas C-47A (DC-3)",627,2964,4.73,"South Head, ...","1960"
"22-DEC-1960","Douglas C-47A (DC-3)",627,2964,4.73,"Cebu-Lahug A...","1960"
"03-JAN-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Koivulahti","1961"
"24-JAN-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Mount Burang...","1961"
"03-FEB-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Madura Island","1961"
"09-MAR-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Páramo Turmal","1961"
"22-MAR-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Paksi","1961"
"12-APR-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Saint Jean A...","1961"
"21-APR-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Mustang, OK","1961"
"06-AUG-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Budapest","1961"
"26-AUG-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Calcutta-Dum...","1961"
"05-SEP-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Sendafar","1961"
"06-SEP-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Concórdia, SC","1961"
"22-NOV-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Salisbury Ai...","1961"
"06-DEC-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Kolwezi Airp...","1961"
"07-DEC-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Amritsar","1961"
"29-DEC-1961","Douglas C-47A (DC-3)",627,2964,4.73,"Surabaya","1961"
"13-JAN-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Tippi Airpor...","1962"
"26-JAN-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Helena, MT","1962"
"20-FEB-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Ahwaz Airpor...","1962"
"25-FEB-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Municipio de...","1962"
"05-APR-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Jakarta-Kema...","1962"
"05-APR-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Guatemala City","1962"
"18-APR-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Dallas, TX","1962"
"22-APR-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Bahía Solano","1962"
"06-MAY-1962","Douglas C-47A (DC-3)",627,2964,4.73,"St. Boniface...","1962"
"24-MAY-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Talenda, Raj...","1962"
"28-JUN-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Bandirma Air...","1962"
"01-JUL-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Tshikapa Air...","1962"
"15-JUL-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Lahore","1962"
"30-JUL-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Punta Arenas...","1962"
"25-AUG-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Mt. Prenj","1962"
"10-SEP-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Alcoche","1962"
"19-SEP-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Tenerife-Nor...","1962"
"21-SEP-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Sela Pass","1962"
"09-OCT-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Montevideo-C...","1962"
"06-DEC-1962","Douglas C-47A (DC-3)",627,2964,4.73,"Uncia","1962"
"10-JUN-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Mt. Kaolokung","1963"
"15-JUL-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Farafangana ...","1963"
"26-SEP-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Oran","1963"
"29-OCT-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Toyama Airpo...","1963"
"08-NOV-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Mariehamn Ai...","1963"
"29-NOV-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Morgantown, WV","1963"
"30-NOV-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Addis Ababa-...","1963"
"27-DEC-1963","Douglas C-47A (DC-3)",627,2964,4.73,"Songkhla","1963"
"09-JAN-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Rupert River...","1964"
"03-FEB-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Ankara-Esenboga","1964"
"04-FEB-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Yacuiba Airp...","1964"
"15-FEB-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Tabajara, RO","1964"
"05-MAR-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Oslo-Fornebu...","1964"
"08-MAR-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Facatavivá","1964"
"12-MAR-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Miles City M...","1964"
"02-APR-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Calcutta-Dum...","1964"
"07-APR-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Along Airpor...","1964"
"20-MAY-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Manila Inter...","1964"
"13-JUN-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Jeddah, Saud...","1964"
"21-JUN-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Palma de Mal...","1964"
"22-AUG-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Tipuani","1964"
"15-SEP-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Condoto","1964"
"22-SEP-1964","Douglas C-47A (DC-3)",627,2964,4.73,"San Juan-Isl...","1964"
"21-DEC-1964","Douglas C-47A (DC-3)",627,2964,4.73,"Numancia Aklan","1964"
"20-FEB-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Belgrade","1965"
"16-MAR-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Lourdes-de-B...","1965"
"18-MAR-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Waterville, NL","1965"
"26-MAR-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Lowery Pass","1965"
"03-APR-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Saint Pierre...","1965"
"29-MAY-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Nikolski Air...","1965"
"10-SEP-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Louisville-B...","1965"
"14-SEP-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Gore Airport...","1965"
"16-SEP-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Quang-Ngai","1965"
"17-OCT-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Mohanbari","1965"
"20-OCT-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Manila Airpo...","1965"
"24-OCT-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Mohanbari Ai...","1965"
"29-OCT-1965","Douglas C-47A (DC-3)",627,2964,4.73,"San Ramon","1965"
"09-NOV-1965","Douglas C-47A (DC-3)",627,2964,4.73,"Coraopolis, PA","1965"
"07-DEC-1965","Douglas C-47A (DC-3)",627,2964,4.73,"El Ortigal d...","1965"
"01-JAN-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Palembang","1966"
"01-JAN-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Palembang","1966"
"14-JAN-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Vi Thanh","1966"
"17-APR-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Sam Neua","1966"
"25-APR-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Nagpur Airpo...","1966"
"23-JUN-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Porto Nacion...","1966"
"29-JUN-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Sablayan","1966"
"15-JUL-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Campo Largo, PR","1966"
"27-JUL-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Gallup Airpo...","1966"
"16-SEP-1966","Douglas C-47A (DC-3)",627,2964,4.73,"El Sauzal","1966"
"24-DEC-1966","Douglas C-47A (DC-3)",627,2964,4.73,"Cerro Las An...","1966"
"30-JAN-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Lutong","1967"
"22-FEB-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Myitkyina Ai...","1967"
"22-FEB-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Myitkyina Ai...","1967"
"23-FEB-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Danmarkshavn","1967"
"01-MAR-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Caravelas, BA","1967"
"11-MAR-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Rourkela Air...","1967"
"17-MAR-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Bandar Abbas...","1967"
"24-MAR-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Merced-Castl...","1967"
"23-MAY-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Iligan Airpo...","1967"
"23-MAY-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Barranquilla...","1967"
"11-JUN-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Quang Ngai","1967"
"??-AUG-1967","Douglas C-47A (DC-3)",627,2964,4.73,"Port Harcour...","1967"
"30-SEP-1967","Douglas C-47A (DC-3)",627,2964,4.73,"","1967"
